video,content_hash,split,current_class,current_posture_bit,video_path
36614_10,8ade4fe3876bad584db916160d8b342cd04745e208d3eeedf7a55922d35fd9d7,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/36614_10.mp4
49516_1,72725acba1d0ee16a60983406086c94c73245478207dc11987766992535abb22,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49516_1.mp4
37908_2,ede5a0731adeb3b0b975d0826cd596e98bba45f50abd7bc71c8eeb7844615df2,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/37908_2.mp4
48483_2,b30d2ba3f7201b3e7b156801f4a280fd73c709650aaacb29de819c9fcb4f542f,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/48483_2.mp4
46026_1,a5555a1248c8c3d6b09dd13d20b9aee8c3213cfd37a4010ea74845ded7203e2c,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46026_1.mp4
46076_3,41c310df0e2e3cb439c2abab3803e281e137d8594e535efe3583c11960e256fd,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46076_3.mp4
33425_1,cf7d56519d3b44f2acd42cc1226e9cc3f6f2f8f52d73b415276c10a6f48d6a7f,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/33425_1.mp4
36233_1,5ecf6f4e8cfba971cff83e246c57b0114ead1ee20dc898a7e0357c55e233a484,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/36233_1.mp4
49736_1,4f1e27cdff4fd15ca7e87512a26b71d13f2f3d830d23d43d0757fd5bfd8591c7,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49736_1.mp4
47274_1,4d2411b5c5162ac50a977993d759ea1bcbb5bbdfaac4adbb3c2a82f09efa34ba,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47274_1.mp4
36968_1,1b8078949c7df91527cfa2a86c0b23076b91d319862b008597d6c0bd473bb8d7,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/36968_1.mp4
47940_1,dcacee00f7b557a9ce44811839878dfb6129bbbf07d17816558740431441b09a,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47940_1.mp4
45950_1,b9d5ca7084855598fd0e6fc2cd5d4b77c7b3aed760d529406961e01d13aff6cc,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/45950_1.mp4
46413_4,dc259d532596acffe126b07f13917c6daf58e3a523b186702eec1d9055023ac5,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46413_4.mp4
47829_1,6e7ef9a367e462038edfeb04397a1eb2fa2f52529a81e8c94b2854cc13046731,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47829_1.mp4
50060_2,92cedea2523ca0056310f391ad82ae67276ea0533fe0acc6ff190e088ae5658d,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/50060_2.mp4
37927_1,6a48c45c3c37e86d2407161d4c46a66a91b1fcba232689295bce34af858f0550,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/37927_1.mp4
49006_2,8b69c3e41d5a76135801d90e5d9ad882dd310f8f9428604d22e1f609cd8a5e2a,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49006_2.mp4
36143_1,0221590d58773cb2803067aa261087f67c187c42e2d71c2597bf24d0da8cd8c3,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/36143_1.mp4
48683_1,57ea1800271ea76148f138cd30b691e05d838094505f1e07ed082a1021a587f1,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/48683_1.mp4
47224_2,ffb5a19ca45b7b8154303b6b44ebb1d98316e1d7f1cda0484e1760dc1a17513e,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47224_2.mp4
47901_8,98ef308b8ba6b6b38342c8a18077e8bc1f5bb77ce1e662334d8e4ab4740add8d,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47901_8.mp4
47004_1,ab5045c392130ba8246957dfd74c338e0867c69db635042ebd94348b36a70e16,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47004_1.mp4
50406_1,1cdced8ec21a41e6afa5664e448525ea02527f6a5a2fe7b10b1e9cfceb8531ec,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/50406_1.mp4
48293_2,414e9acc558caea15e24b4fdff65e8f917b94465c005bb367473e1780130c7dc,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/48293_2.mp4
50619_4,df1be04e2996bb3dfc51683ddeb16709cef5627ccb7f9d14bd663d81ab276c0c,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/50619_4.mp4
47107_1,9c064769cbb332d4dd559add93cc02f32a0ccc41742083c8a0420b3bd1b38216,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47107_1.mp4
50816_3,3eff39cb748da62d72c7e8c194f7e93c9ab97a8cd0a6b3472f9be735e4315242,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/50816_3.mp4
37483_1,aaf8685c997d9865fbf4b59bb49505d6d248da6e5ae013a8e2c5af8efb8acff2,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/37483_1.mp4
48851_1,3619bd9ce4f290953297b4be79a2d20aeeec2096eb07fb85fb6d82774e9555d8,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/48851_1.mp4
47403_2,224c42f6371de5b0c9b48f34183d3dadf484fe8efefcb683ed96619582ed2184,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47403_2.mp4
46217_1,acd3828038e6c464d1b3ec774f962f038956e247505558c504a3b3755e245829,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46217_1.mp4
49456_4,95ad9a3ac83eab1c3d2bc221160fad3fad2ab05a8ed0989302ca2c1ae4354cc0,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49456_4.mp4
47939_1,f43370684a6b79b5a3722c62454819bf5717b0a2f898785057ec1be9d7751cd6,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47939_1.mp4
46367_1,1c325d0f869f728bb278947b28418b45334af1e9f9ee94c304955de4aba267c5,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46367_1.mp4
48844_1,eacb58b8e29bedfb046fd2593fa76136c7729e7fde7e4126067152af19f463d2,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/48844_1.mp4
49947_1,9c6e755b051b025a17a745194e44d927a90fcf38419dd0eca015d1d58a09b878,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49947_1.mp4
50343_1,dbfdfcb66af7cde72fd4000ab9bb3b035d8ee5d2e529509eb8a7dbcbc9dc35c7,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/50343_1.mp4
50599_3,a9335b2215f7e3a362fe6363979eff48fa4c59b1870cd246c7141f1bc3d4847d,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/50599_3.mp4
48175_2,c35cea6231ab27ac4211957546d17222c3d9973b2fbba772d629f6d98369c4b4,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/48175_2.mp4
36092_3,9725443872c6b6a833cc2d132c8d0aee9633c206f5018ee3503d4c09d86519a3,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/36092_3.mp4
46007_3,0e9593801fcc0f8931ab53226e56732d5dd8659b43688e3779f61e660e9f7113,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46007_3.mp4
38035_1,8e288604170e7151ff19f7a726b3ab130b373319df8282fa5479d7eb067e73c8,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/38035_1.mp4
50435_1,3793c4f5f5ab9382a4be67a001e6fa5a16c502c1730a5215d87d03b88ab13ced,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/50435_1.mp4
47194_1,c57d7555193f3d5543f490c56c4252e0680ce03c26be6a7ecf015efc8e040e1c,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47194_1.mp4
47054_1,863e59689fb8ba0fda1dcace7d8c2b1204e69f55ec8fe4c3e48abab576483ddd,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47054_1.mp4
49724_2,ed6f0d4991487fda385ae52874c274d0070e30ede591729e14a0a76d75580f53,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49724_2.mp4
47544_2,1cfd881110624494cd50678093dcb6d73fdb7fb0c112ec6ff73d5d356273d4bf,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47544_2.mp4
47020_1,6e56dfaec234a3275e31023447289b63da25009840f2757d37dd105fa6eb3556,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47020_1.mp4
46035_1,a39732bd870ca38567e4689b0ff8ef2932be59fe7868ec67e73dd528be8fa617,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46035_1.mp4
46655_1,fefc60633ae3721e028da71220a5bae89a6b4395f4c519d09454bbcdc1dfac9d,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46655_1.mp4
49802_1,2dea29076f2e7cd571749080c8d0486e2142fe617a3777f828a4140db230b04f,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49802_1.mp4
46856_1,e999e400f633b39bc75046f0d0dae2da254a62c6527540cbd4dc7da7281e9dda,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46856_1.mp4
46100_3,1ef2b451457f887cd6bd4677fda6328e14e930651c0afa930d22d0876f5ff572,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46100_3.mp4
47476_4,0722b20d7f7557abbbd8d29ceca334f65a4a6319a1a53a61ee6a20d961b7b420,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47476_4.mp4
49515_5,4fc94e250d1404361759316fa6ea5148b536e42d89ad5ffdece3553ad9b31696,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49515_5.mp4
46160_1,5d09e7b112468b8b041c240f4b7af8ee36bf2f9e1c2f67b7e8ba2bdf39a893f8,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46160_1.mp4
48687_3,71d66219354a3deadef66c527fae5f507d8cf24d30d720e2da9771bf1ccefc26,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/48687_3.mp4
37094_1,44a1ab5422269565a78e31b71cab21670efccc1de41197deb4317fd3a8653063,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/37094_1.mp4
49490_5,baa515f1cfb4dba6255ae365789c124b149ca92824789862ab90a6dc92c68796,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49490_5.mp4
46570_1,9fe7b136b80604ab6aea686a5a641ed39841964fb8441fe78a7c8bba3ee669b4,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46570_1.mp4
48263_10,25fff97c21dd8e68765cae6d65f6a99fc96e157c455bf97b0041e980f9cf5b2c,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/48263_10.mp4
47919_1,56912fdb743166c952f44d4bc91fd04d52731f06dd3a5c71f04045fefd991357,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47919_1.mp4
36264_2,ec9e32ed26e68e84374716010fc736f6fd354b12c7f31f0b70ca32ade6e9e0c7,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/36264_2.mp4
47931_1,d6acbc7027480b2e908189c346654c13d76b134a1144182fcf0627e1145d4913,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47931_1.mp4
50024_2,58cd6161f26fc8497da38593f3aec2e93edb2e09fc68ed36fa7422faf6c12bac,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/50024_2.mp4
49945_1,bb4ee6c754b5510196e3f07f842ebe1ba92503c1351d1b4602623e557fffb929,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49945_1.mp4
50312_3,f44701bfc79bc17a10ad6e1a75b959fb58236f3a5493af880180564b15d7e385,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/50312_3.mp4
46081_1,ef3df50190080fb8a79e1097de64d3e6a83891eac051e6d78eac9f2206218943,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46081_1.mp4
50370_3,fce4920838766734e4b6958adb8a886792ee4cd7a908e957f3e1221d9b313612,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/50370_3.mp4
49406_2,cc9913214398aa24f72815be3bffba1a802592cc8d0564f833d9655a65dd91ce,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49406_2.mp4
50423_5,ae47b483fb3b14874c71ba2da98fc570cbec62cfa9c7a9a9efbcab780b06ec90,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/50423_5.mp4
47681_1,9b7fc10122cb8483fe227734cf25f02a69e417087b1c61968db6db1e5d7702ed,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47681_1.mp4
49980_1,085dc8c3b9165eadbc56b56e78634c17c0ca263573c89bd045ca6170a3e8e9ec,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49980_1.mp4
37665_1,1bd4a0dae663ee2d8a5816ac1023630d3bd7a0d20278ea8beb083ee0ea45be17,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/37665_1.mp4
37958_1,44a75145f7354e8027bfe22e3192678894a0ab939f25292456da6af494ca8613,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/37958_1.mp4
48141_1,291c85840c0f1f2142ada53e2f41e6275582c76e47baebbdbb107e41ad9e180c,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/48141_1.mp4
46073_1,c6e1f566ad3f7d71aa81a14f1e9267ff49659b16be7db504f015fdf85d36535c,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46073_1.mp4
46167_1,652b7badc8186bc74bef2dd3134c9fa4883b36520f3ecbfc21803fb5572d66e1,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/46167_1.mp4
47666_2,88c9d5e63b3aff6af7e8592c50dbd7159a7f9873b40c4716c3794fbbc6fd043a,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47666_2.mp4
47650_1,780441b04c451ccb0d0c2e0e2066b5622c204f0b7a2be9bbc0cfcce30608ec65,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/47650_1.mp4
49957_1,d6b69beeeb73e9f7448d317729d6e8b9adfe969f723e2e05e0aa9250ab05d524,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/49957_1.mp4
48074_1,8da423efabe91c87750b5e29e6015174731f1c433c42405eb111a41274298468,train,posture_fault,1,/Users/tarpanmishra/Desktop/Squat More/Labeled_Dataset/videos/48074_1.mp4
